Object_ID, Length, Assignment
244585-1,124,NA
244595-1,142,1282
244607-1,143,NA
244628-1,175,NA
244642-1,68,NA
244658-1,85,NA
244666-1,144,NA
244718-1,70,NA
244782-1,78,NA
244799-1,178,NA
244821-1,138,NA
244822-1,134,NA
244870-1,62,NA
244881-1,63,NA
244909-1,141,NA
244912-1,190,NA
244924-1,178,NA
244929-1,88,NA
244937-1,132,NA
244944-1,164,NA
244947-1,150,NA
244953-1,137,NA
244954-1,164,NA
244982-1,190,NA
244987-1,182,NA
244993-1,154,NA
244998-1,134,NA
245008-1,92,NA
245015-1,178,NA
245017-1,154,NA
245024-1,139,NA
245032-1,184,5061
245036-1,181,NA
245044-1,150,NA
245051-1,161,NA
245056-1,171,NA
245058-1,163,NA
245095-1,185,NA
245097-1,151,NA
245131-1,150,NA
245137-1,163,NA
245167-1,151,NA
245181-1,146,NA
245240-1,147,NA
245260-1,163,NA
245265-1,154,NA
245272-1,172,NA
245292-1,144,NA
245312-1,134,NA
245336-1,122,NA
245347-1,146,NA
245367-1,146,NA
245386-1,174,NA
245388-1,85,NA
245392-1,149,NA
245409-1,87,NA
245414-1,74,NA
245415-1,141,NA
245441-1,169,1747
245457-1,70,NA
245483-1,68,NA
245485-1,157,NA
245515-1,143,NA
245519-1,135,NA
245568-1,128,NA
245596-1,190,NA
245599-1,182,NA
245602-1,157,NA
245634-1,120,NA
245648-1,150,NA
245650-1,150,NA
245676-1,140,NA
245680-1,119,NA
245683-1,149,NA
245694-1,69,NA
245702-1,94,NA
245728-1,126,NA
245731-1,174,NA
245736-1,142,NA
245744-1,114,NA
245752-1,101,NA
245839-1,79,NA
245854-1,97,NA
245883-1,156,NA
245899-1,162,NA
245908-1,149,NA
245921-1,140,NA
245958-1,74,NA
245963-1,149,NA
245981-1,138,NA
245992-1,152,NA
246009-1,126,NA
246031-1,143,NA
246032-1,65,NA
246040-1,123,NA
246074-1,118,NA
246076-1,117,NA
246079-1,139,NA
246106-1,144,NA
246120-1,190,NA
246123-1,161,NA
246136-1,181,NA
246161-1,139,NA
246174-1,181,NA
246183-1,127,5691
246212-1,154,NA
246224-1,108,NA
246272-1,136,13373
246280-1,152,NA
246284-1,149,NA
246325-1,151,NA
246342-1,124,NA
246343-1,106,NA
246397-1,170,NA
246408-1,174,NA
246411-1,164,NA
246412-1,99,NA
246413-1,91,NA
246437-1,131,NA
246474-1,181,NA
246528-1,149,NA
246532-1,176,NA
246577-1,111,NA
246603-1,167,NA
246606-1,158,NA
246625-1,144,NA
246639-1,176,NA
246654-1,144,44689
246665-1,118,NA
246683-1,175,NA
246702-1,161,NA
246721-1,114,NA
246730-1,81,NA
246756-1,145,NA
246758-1,72,NA
246785-1,142,NA
246787-1,152,NA
246791-1,143,NA
246822-1,91,NA
246824-1,150,NA
246840-1,155,NA
246845-1,63,NA
246854-1,141,NA
246860-1,109,NA
246871-1,83,562
246882-1,100,NA
246904-1,94,NA
246918-1,148,NA
246934-1,144,NA
246947-1,149,NA
246956-1,64,NA
246983-1,169,NA
247021-1,155,NA
247026-1,153,NA
247052-1,142,NA
247062-1,85,NA
247063-1,105,NA
247094-1,167,NA
247156-1,139,NA
247192-1,95,NA
247211-1,154,NA
247216-1,108,NA
247238-1,110,NA
247243-1,119,NA
247251-1,155,NA
247255-1,165,NA
247278-1,145,NA
247291-1,185,NA
247300-1,70,NA
247312-1,124,NA
247338-1,155,NA
247361-1,85,NA
247375-1,151,NA
247391-1,155,NA
247405-1,61,NA
247414-1,151,NA
247428-1,96,562
247444-1,129,NA
247489-1,106,NA
247510-1,115,NA
247517-1,134,158899
247548-1,162,NA
247561-1,104,NA
247563-1,112,NA
247566-1,119,NA
247581-1,144,NA
247598-1,134,NA
247609-1,77,NA
247621-1,165,NA
247661-1,146,NA
247673-1,190,NA
247727-1,157,NA
247730-1,144,NA
247741-1,157,NA
247745-1,162,NA
247747-1,182,NA
247826-1,167,NA
247843-1,111,NA
247848-1,128,NA
247850-1,175,NA
247857-1,155,NA
247867-1,185,NA
247872-1,151,NA
247879-1,144,NA
247881-1,95,NA
247897-1,169,NA
247903-1,133,NA
247928-1,95,NA
247933-1,97,NA
247945-1,146,NA
247951-1,72,NA
247959-1,158,NA
247992-1,87,NA
248001-1,165,37692
248030-1,79,NA
248050-1,89,NA
248052-1,125,NA
248056-1,139,NA
248059-1,170,NA
248083-1,69,NA
248119-1,171,NA
248127-1,142,NA
248132-1,158,NA
248136-1,126,NA
248149-1,150,NA
248152-1,179,NA
248202-1,84,NA
248214-1,134,NA
248217-1,82,NA
248220-1,110,NA
248231-1,164,NA
248239-1,138,NA
248241-1,185,NA
248248-1,110,NA
248275-1,150,NA
248288-1,190,NA
248295-1,181,NA
248347-1,151,NA
248364-1,143,NA
248404-1,163,NA
248414-1,145,NA
248422-1,76,NA
248436-1,137,NA
248444-1,183,NA
248452-1,142,NA
248478-1,158,NA
248487-1,147,NA
248519-1,146,NA
248534-1,142,NA
248539-1,175,1767
248556-1,63,NA
248557-1,116,NA
248581-1,65,NA
248588-1,135,NA
248597-1,184,NA
248606-1,141,NA
248674-1,178,NA
248687-1,143,1076
248693-1,164,NA
248715-1,133,NA
248730-1,180,NA
248732-1,136,NA
248741-1,170,NA
248756-1,139,NA
248788-1,176,NA
248823-1,187,NA
248824-1,70,1538
248826-1,62,NA
248838-1,80,NA
248843-1,172,NA
248844-1,124,NA
248900-1,190,NA
248926-1,151,NA
248931-1,185,NA
248952-1,121,NA
248965-1,137,NA
248980-1,142,NA
249001-1,182,NA
249018-1,110,NA
249039-1,163,NA
249064-1,133,NA
249077-1,155,NA
249092-1,121,NA
249098-1,179,NA
249148-1,183,NA
249160-1,147,NA
249169-1,146,NA
249190-1,141,NA
249198-1,175,NA
249247-1,190,NA
249261-1,75,NA
249264-1,134,NA
249267-1,158,NA
249269-1,121,NA
249289-1,159,NA
249322-1,190,NA
249323-1,139,NA
249340-1,183,NA
249384-1,181,NA
249397-1,93,NA
249432-1,140,NA
249461-1,121,NA
249468-1,154,NA
249507-1,190,NA
249530-1,72,NA
249542-1,99,NA
249549-1,82,NA
249579-1,125,NA
249657-1,179,NA
249660-1,129,NA
249668-1,147,NA
249669-1,70,1747
249670-1,84,NA
249697-1,138,NA
249750-1,132,NA
249752-1,108,NA
249809-1,131,NA
249819-1,133,NA
249883-1,145,NA
249909-1,167,NA
249911-1,138,NA
249920-1,76,NA
249921-1,149,NA
249951-1,169,NA
249985-1,188,NA
250031-1,150,NA
250037-1,168,721785
250057-1,143,NA
250103-1,101,NA
250120-1,179,NA
250138-1,167,NA
250159-1,146,NA
250160-1,155,NA
250163-1,175,NA
250167-1,113,NA
250175-1,140,NA
250206-1,172,NA
250214-1,154,NA
250251-1,140,NA
250257-1,117,NA
250258-1,159,NA
250267-1,182,NA
250321-1,185,NA
250322-1,118,NA
250353-1,146,NA
250361-1,190,NA
250399-1,173,NA
250406-1,83,NA
250408-1,122,NA
250425-1,154,NA
250438-1,131,NA
250473-1,105,NA
250511-1,152,NA
250541-1,182,316
250564-1,97,NA
250582-1,142,NA
250584-1,131,NA
250601-1,64,NA
250609-1,176,NA
250613-1,72,NA
250629-1,103,NA
250648-1,157,NA
250653-1,150,NA
250662-1,148,NA
250685-1,147,NA
250704-1,181,5855
250721-1,143,NA
250731-1,143,NA
250755-1,78,NA
250760-1,96,NA
250764-1,155,NA
250771-1,140,NA
250805-1,150,NA
250829-1,75,NA
250835-1,117,NA
250839-1,136,NA
250845-1,150,NA
250857-1,66,NA
250858-1,158,NA
250870-1,99,NA
250907-1,153,NA
250920-1,151,NA
250958-1,140,NA
250966-1,181,NA
250991-1,169,NA
251018-1,109,NA
251031-1,129,NA
251072-1,134,NA
251086-1,152,NA
251093-1,83,NA
251102-1,135,NA
251104-1,111,NA
251107-1,190,NA
251111-1,181,NA
251131-1,187,NA
251142-1,152,NA
251186-1,82,NA
251205-1,105,NA
251238-1,143,NA
251245-1,141,NA
251266-1,179,NA
251285-1,82,NA
251293-1,157,NA
251299-1,137,NA
251303-1,61,NA
251313-1,150,NA
251319-1,126,NA
251322-1,179,NA
251329-1,147,NA
251331-1,144,NA
251346-1,83,NA
251354-1,150,NA
251363-1,139,NA
251370-1,177,NA
251384-1,108,NA
251396-1,94,NA
251398-1,145,NA
251421-1,146,NA
251438-1,72,NA
251461-1,158,NA
251504-1,148,NA
251521-1,153,NA
251533-1,173,NA
251536-1,179,NA
251549-1,128,NA
251587-1,122,NA
251607-1,142,NA
251647-1,168,NA
251662-1,114,NA
251734-1,164,NA
251751-1,180,NA
251753-1,155,NA
251796-1,148,NA
251810-1,121,NA
251814-1,144,NA
251838-1,159,NA
251846-1,146,NA
251858-1,190,1747
251870-1,146,NA
251883-1,136,NA
251900-1,156,NA
251919-1,163,NA
251956-1,145,NA
251960-1,95,NA
251975-1,68,NA
251985-1,162,NA
252007-1,178,NA
252023-1,163,NA
252050-1,96,NA
252079-1,190,NA
252082-1,130,NA
252098-1,154,NA
252109-1,146,NA
252135-1,177,NA
252156-1,113,NA
252167-1,177,NA
252189-1,151,NA
252192-1,63,NA
252264-1,116,NA
252267-1,154,NA
252290-1,160,NA
252307-1,148,NA
252309-1,186,NA
252341-1,154,NA
252360-1,120,NA
252410-1,159,NA
252411-1,153,NA
252432-1,151,NA
252461-1,170,NA
252472-1,151,NA
252513-1,141,NA
252543-1,70,NA
252556-1,71,NA
252576-1,139,114
252608-1,99,NA
252611-1,138,NA
252614-1,100,NA
252624-1,142,NA
252663-1,131,NA
252683-1,122,NA
252736-1,169,NA
252752-1,148,NA
252792-1,137,NA
252838-1,101,NA
252878-1,63,NA
252894-1,172,NA
252918-1,148,NA
252933-1,97,NA
252985-1,149,NA
253008-1,150,NA
253045-1,178,NA
253067-1,171,1747
253090-1,155,NA
253118-1,155,NA
253125-1,60,NA
253184-1,137,NA
253214-1,164,NA
253223-1,177,391612
253244-1,144,NA
253266-1,135,NA
253273-1,155,NA
253298-1,143,NA
253304-1,146,NA
253309-1,74,NA
253316-1,136,NA
253338-1,170,NA
253378-1,146,305
253379-1,129,NA
253410-1,72,NA
253413-1,190,NA
253425-1,72,NA
253500-1,135,NA
253522-1,154,NA
253524-1,156,NA
253544-1,152,NA
253565-1,154,NA
253608-1,106,NA
253627-1,144,NA
253683-1,116,NA
253685-1,153,1747
253686-1,154,NA
253708-1,189,NA
253717-1,108,NA
253738-1,150,NA
253741-1,162,NA
253752-1,149,NA
253755-1,101,NA
253766-1,116,NA
253780-1,154,NA
253796-1,137,NA
253799-1,133,NA
253805-1,79,NA
253860-1,129,NA
253908-1,173,NA
253946-1,122,NA
253957-1,151,NA
253964-1,155,NA
254010-1,125,NA
254011-1,123,NA
254012-1,141,NA
254023-1,176,NA
254055-1,146,NA
254103-1,123,NA
254106-1,139,NA
254123-1,166,NA
254134-1,98,NA
254157-1,143,NA
254168-1,148,NA
254179-1,152,NA
254180-1,161,NA
254230-1,147,NA
254239-1,174,NA
254258-1,111,NA
254261-1,142,NA
254272-1,114,NA
254297-1,140,NA
254301-1,149,NA
254304-1,145,NA
254307-1,93,NA
254342-1,83,NA
254377-1,155,NA
254404-1,141,NA
254423-1,155,NA
254425-1,139,NA
254444-1,143,NA
254458-1,159,NA
254474-1,143,NA
254506-1,90,NA
254514-1,136,NA
254540-1,173,NA
254550-1,140,NA
254564-1,156,NA
254589-1,146,NA
254599-1,95,NA
254655-1,163,NA
254712-1,134,NA
254723-1,184,NA
254739-1,69,NA
254779-1,140,NA
254784-1,177,NA
254786-1,148,NA
254816-1,140,NA
254818-1,178,NA
254820-1,151,NA
254840-1,94,NA
254843-1,181,2350
254887-1,156,NA
254896-1,123,NA
254938-1,74,NA
254941-1,137,29494
255003-1,171,NA
255008-1,175,NA
255055-1,78,NA
255077-1,115,NA
255094-1,173,NA
255102-1,157,NA
255126-1,113,NA
255165-1,182,NA
255171-1,177,NA
255184-1,96,NA
255206-1,146,NA
255213-1,177,NA
255247-1,110,NA
255249-1,158,NA
255310-1,160,NA
255334-1,138,NA
255358-1,69,NA
255372-1,146,NA
255431-1,91,NA
255515-1,147,NA
255533-1,62,NA
255572-1,187,NA
255639-1,139,NA
255687-1,112,NA
255755-1,128,NA
255780-1,170,NA
255781-1,146,NA
255793-1,169,1305
255819-1,148,NA
255844-1,147,NA
255903-1,160,NA
255933-1,180,NA
255963-1,78,1747
255965-1,60,NA
255988-1,190,NA
256006-1,149,NA
256048-1,138,NA
256058-1,190,NA
256069-1,149,NA
256072-1,153,80869
256076-1,88,NA
256106-1,190,NA
256151-1,146,NA
256154-1,95,NA
256177-1,159,NA
256202-1,174,NA
256236-1,180,NA
256245-1,125,NA
256247-1,142,NA
256270-1,131,NA
256272-1,122,NA
256274-1,100,NA
256283-1,152,NA
256289-1,122,NA
256304-1,124,NA
256316-1,153,NA
256329-1,147,NA
256330-1,112,NA
256344-1,62,NA
256362-1,125,NA
256381-1,68,NA
256386-1,144,NA
256417-1,182,NA
256432-1,140,NA
256435-1,60,NA
256467-1,175,NA
256486-1,150,NA
256488-1,94,NA
256518-1,81,NA
256584-1,127,NA
256597-1,179,NA
256606-1,122,NA
256620-1,154,NA
256648-1,119,NA
256665-1,186,NA
256676-1,153,NA
256681-1,138,NA
256686-1,148,NA
256700-1,187,NA
256711-1,160,NA
256721-1,147,NA
256764-1,184,NA
256770-1,149,NA
256820-1,121,NA
256826-1,141,NA
256840-1,148,NA
256849-1,143,NA
256892-1,182,NA
256911-1,137,NA
256913-1,155,NA
256934-1,170,NA
256938-1,131,NA
256945-1,146,57975
256949-1,143,NA
256952-1,158,NA
256979-1,168,300
256986-1,160,NA
257004-1,168,NA
257023-1,75,NA
257024-1,145,NA
257028-1,148,NA
257058-1,151,NA
257059-1,172,NA
257063-1,93,NA
257072-1,147,NA
257086-1,89,NA
257092-1,116,NA
257106-1,174,NA
257116-1,64,NA
257133-1,186,NA
257154-1,127,NA
257155-1,170,NA
257179-1,146,NA
257187-1,146,NA
257222-1,90,NA
257228-1,116,NA
257262-1,95,NA
257263-1,144,NA
257275-1,127,NA
257276-1,103,NA
257309-1,133,NA
257321-1,93,NA
257352-1,65,NA
257399-1,129,NA
257425-1,146,NA
257430-1,109,NA
257441-1,120,NA
257467-1,108,NA
257482-1,151,NA
257495-1,76,NA
257533-1,158,1747
257534-1,160,NA
257569-1,74,NA
257592-1,139,NA
257595-1,184,NA
257640-1,147,NA
257649-1,147,NA
257657-1,111,NA
257661-1,155,NA
257682-1,153,NA
257709-1,185,NA
257762-1,147,NA
257788-1,143,NA
257853-1,165,NA
257966-1,87,NA
258034-1,167,NA
258048-1,118,NA
258066-1,166,NA
258077-1,89,NA
258084-1,174,NA
258140-1,161,NA
258191-1,97,NA
258224-1,155,NA
258231-1,138,NA
258234-1,153,NA
258243-1,142,NA
258270-1,70,NA
258284-1,162,NA
258320-1,178,487
258355-1,146,NA
258369-1,170,NA
258376-1,151,NA
258401-1,160,NA
258450-1,77,NA
258461-1,121,NA
258467-1,135,NA
258471-1,146,NA
258484-1,174,NA
258506-1,129,NA
258510-1,144,NA
258512-1,101,NA
258514-1,144,NA
258533-1,174,NA
258536-1,125,NA
258584-1,160,NA
258607-1,96,NA
258631-1,173,NA
258667-1,147,NA
258675-1,156,NA
258681-1,143,NA
258784-1,177,NA
258804-1,190,NA
258807-1,79,NA
258808-1,103,NA
258854-1,130,NA
258888-1,129,NA
258896-1,176,NA
258897-1,148,NA
258900-1,145,NA
258912-1,155,339
258914-1,139,NA
258917-1,67,NA
258946-1,160,NA
258950-1,174,NA
258995-1,100,NA
259049-1,173,NA
259086-1,178,NA
259087-1,63,NA
259089-1,169,NA
259120-1,151,NA
259124-1,182,NA
259142-1,121,NA
259220-1,149,NA
259268-1,116,NA
259271-1,100,NA
259297-1,152,NA
259336-1,147,NA
259380-1,101,NA
259391-1,133,NA
259439-1,179,NA
259449-1,144,NA
259456-1,162,NA
259458-1,138,NA
259459-1,159,NA
259470-1,111,NA
259474-1,143,NA
259493-1,161,NA
259533-1,164,NA
259547-1,170,NA
259557-1,151,NA
259568-1,132,NA
259611-1,102,NA
259634-1,140,NA
259646-1,144,NA
259662-1,157,NA
259684-1,132,NA
259687-1,80,NA
259693-1,108,314722
259703-1,148,NA
259709-1,108,NA
259716-1,177,640510
259760-1,123,NA
259761-1,143,NA
259776-1,159,NA
259806-1,181,NA
259811-1,120,NA
259843-1,110,NA
259903-1,143,NA
259941-1,143,NA
259948-1,94,NA
259962-1,146,NA
259974-1,141,NA
259996-1,184,NA
260000-1,133,NA
260003-1,146,NA
260045-1,144,NA
260074-1,139,NA
260077-1,143,NA
260096-1,152,NA
260149-1,140,NA
260162-1,144,NA
260166-1,99,NA
260169-1,190,NA
260171-1,108,NA
260187-1,182,NA
260194-1,107,NA
260219-1,130,NA
260251-1,153,NA
260299-1,147,562
260310-1,128,NA
260316-1,152,NA
260332-1,163,NA
260342-1,179,NA
260358-1,123,NA
260412-1,151,NA
260435-1,146,NA
260441-1,158,NA
260471-1,142,NA
260488-1,159,NA
260509-1,181,NA
260539-1,164,NA
260545-1,145,NA
260552-1,125,NA
260566-1,157,NA
260605-1,89,NA
260636-1,140,NA
260649-1,185,NA
260652-1,152,NA
260693-1,69,NA
260715-1,142,NA
260733-1,169,NA
260743-1,142,NA
260787-1,148,NA
260812-1,62,NA
260824-1,148,NA
260826-1,171,NA
260828-1,106,NA
260836-1,155,NA
260840-1,160,NA
260854-1,60,NA
260880-1,152,NA
260909-1,172,NA
260925-1,158,NA
260931-1,157,NA
260942-1,177,NA
260947-1,139,NA
260948-1,138,NA
260981-1,147,NA
260998-1,151,NA
261010-1,143,NA
261026-1,83,NA
261033-1,184,NA
261052-1,131,NA
261055-1,104,NA
261064-1,138,NA
261083-1,158,NA
261098-1,170,NA
261107-1,160,NA
261113-1,186,NA
261178-1,176,NA
261179-1,163,NA
261195-1,130,NA
261254-1,126,NA
261262-1,136,NA
261268-1,190,NA
261313-1,161,NA
261316-1,142,NA
261358-1,172,NA
261383-1,161,NA
261385-1,179,NA
261396-1,155,NA
261408-1,156,NA
261409-1,162,NA
261455-1,78,NA
261476-1,168,NA
261553-1,148,NA
261554-1,84,NA
261562-1,126,NA
261564-1,76,NA
261581-1,189,NA
261583-1,149,NA
261586-1,88,NA
261618-1,146,287
261634-1,148,NA
261647-1,150,NA
261656-1,146,NA
261688-1,61,NA
261718-1,157,NA
261728-1,86,NA
261740-1,156,NA
261763-1,153,294
261764-1,147,NA
261765-1,64,NA
261771-1,118,NA
261777-1,150,NA
261786-1,177,NA
261792-1,159,NA
261795-1,67,NA
261797-1,139,NA
261813-1,162,NA
261824-1,74,NA
261836-1,177,NA
261845-1,68,NA
261853-1,176,562
261914-1,147,NA
261927-1,159,NA
261933-1,184,NA
261940-1,146,NA
261974-1,96,NA
261979-1,167,NA
262015-1,144,NA
262045-1,153,NA
262060-1,157,NA
262104-1,109,NA
262117-1,159,NA
262130-1,165,NA
262133-1,161,NA
262159-1,135,NA
262245-1,168,NA
262253-1,63,NA
262295-1,151,NA
262323-1,146,NA
262385-1,86,NA
262390-1,150,NA
262405-1,160,NA
262410-1,178,NA
262427-1,141,NA
262429-1,160,NA
262449-1,92,NA
262452-1,176,NA
262453-1,129,NA
262470-1,113,NA
262476-1,134,NA
262496-1,110,NA
262497-1,176,NA
262500-1,109,NA
262506-1,148,NA
262512-1,121,NA
262542-1,66,NA
262567-1,143,NA
262613-1,106,NA
262622-1,165,NA
262646-1,143,NA
262654-1,99,NA
262660-1,102,NA
262663-1,139,NA
262671-1,187,NA
262714-1,115,NA
262717-1,150,NA
262719-1,149,NA
262732-1,150,NA
262769-1,158,NA
262813-1,173,NA
262819-1,189,NA
262831-1,137,NA
262868-1,139,NA
262881-1,82,NA
262886-1,140,1282
262914-1,174,329
262937-1,173,1747
262984-1,61,NA
262991-1,148,NA
262996-1,137,NA
263001-1,138,NA
263016-1,183,NA
263033-1,142,NA
263054-1,149,NA
263071-1,88,NA
263088-1,137,NA
263124-1,143,NA
263159-1,155,NA
263176-1,108,NA
263179-1,163,NA
263181-1,111,NA
263182-1,173,NA
263237-1,190,NA
263285-1,147,NA
263314-1,97,NA
263347-1,154,NA
263348-1,170,NA
263364-1,182,NA
263399-1,119,NA
263411-1,131,NA
263418-1,134,NA
263424-1,153,NA
263476-1,142,NA
263487-1,107,NA
263502-1,142,NA
263524-1,153,NA
263528-1,65,NA
263529-1,152,NA
263547-1,105,NA
263602-1,178,NA
263623-1,116,NA
263635-1,126,NA
263647-1,166,NA
263655-1,146,NA
263658-1,88,NA
263687-1,142,NA
263751-1,120,NA
263776-1,101,NA
263786-1,155,NA
263858-1,145,NA
263861-1,137,NA
263869-1,143,NA
263959-1,149,NA
263971-1,81,NA
263984-1,66,NA
264015-1,166,NA
264020-1,142,NA
264021-1,148,NA
264022-1,118,NA
264049-1,140,NA
264082-1,182,NA
264084-1,128,NA
264087-1,64,NA
264090-1,98,361575
264118-1,97,NA
264124-1,116,NA
264155-1,75,NA
264162-1,141,NA
264164-1,150,NA
264209-1,160,NA
264211-1,89,NA
264245-1,115,NA
264262-1,182,NA
264275-1,74,NA
264288-1,139,NA
264303-1,112,NA
264313-1,162,NA
264339-1,149,114
264351-1,117,NA
264366-1,171,NA
264391-1,94,NA
264396-1,182,NA
264425-1,170,NA
264439-1,159,NA
264474-1,190,NA
264478-1,190,NA
264482-1,176,NA
264507-1,92,NA
264540-1,148,NA
264544-1,169,NA
264549-1,64,NA
264570-1,178,NA
264589-1,76,NA
264596-1,183,NA
264598-1,175,NA
264618-1,130,NA
264642-1,166,NA
264685-1,176,NA
264691-1,101,NA
264724-1,151,1270
264725-1,146,NA
264748-1,115,NA
264760-1,156,NA
264766-1,71,NA
264794-1,154,NA
264859-1,144,NA
264867-1,139,NA
264877-1,161,NA
264887-1,89,NA
264920-1,163,NA
264924-1,174,NA
264997-1,142,NA
265015-1,155,NA
265066-1,123,NA
265086-1,135,NA
265092-1,95,NA
265105-1,123,NA
265118-1,153,NA
265157-1,124,NA
265172-1,153,NA
265230-1,141,1747
265232-1,157,NA
265240-1,122,NA
265258-1,168,NA
265260-1,173,NA
265272-1,84,NA
265296-1,190,NA
265348-1,141,NA
265397-1,188,NA
265400-1,189,NA
265432-1,158,NA
265435-1,155,NA
265485-1,173,NA
265513-1,158,NA
265532-1,111,NA
265541-1,152,NA
265557-1,92,NA
265605-1,166,NA
265628-1,142,NA
265697-1,66,NA
265702-1,144,NA
265718-1,152,NA
265754-1,149,NA
265774-1,169,NA
265790-1,176,NA
265821-1,101,NA
265831-1,136,NA
265866-1,146,NA
265888-1,144,NA
265890-1,61,NA
265910-1,128,NA
265932-1,179,NA
265948-1,143,NA
265954-1,179,NA
265976-1,120,1282
266008-1,105,NA
266029-1,113,NA
266095-1,173,57975
266117-1,139,NA
266128-1,115,NA
266160-1,161,NA
266181-1,141,NA
266232-1,107,NA
266240-1,156,NA
266241-1,151,96345
266262-1,127,NA
266264-1,139,887061
266305-1,112,NA
266308-1,154,NA
266347-1,167,NA
266370-1,179,742013
266387-1,84,NA
266392-1,189,NA
266421-1,153,NA
266431-1,164,NA
266451-1,163,NA
266457-1,151,NA
266461-1,85,NA
266475-1,133,NA
266483-1,139,NA
266490-1,144,NA
266492-1,83,NA
266533-1,177,NA
266540-1,149,NA
266542-1,173,NA
266608-1,150,NA
266653-1,88,NA
266696-1,88,NA
266701-1,147,1747
266739-1,68,NA
266763-1,84,NA
266807-1,153,NA
266825-1,112,NA
266870-1,131,NA
266883-1,91,NA
266886-1,71,NA
266896-1,159,NA
266911-1,137,NA
266919-1,98,NA
266926-1,186,NA
266944-1,141,NA
266973-1,147,NA
267003-1,166,NA
267034-1,148,NA
267038-1,128,NA
267061-1,92,NA
267082-1,143,NA
267094-1,98,NA
267119-1,147,NA
267133-1,169,NA
267139-1,117,NA
267148-1,66,NA
267153-1,171,1282
267157-1,186,NA
267176-1,149,NA
267183-1,139,NA
267193-1,76,NA
267206-1,161,NA
267240-1,141,NA
267241-1,142,NA
267249-1,73,NA
267303-1,99,NA
267320-1,65,NA
267335-1,90,NA
267368-1,129,NA
267408-1,146,NA
267428-1,137,NA
267441-1,158,NA
267505-1,81,NA
267549-1,157,NA
267550-1,164,NA
267557-1,172,NA
267660-1,151,NA
267689-1,67,NA
267723-1,190,NA
267746-1,140,NA
267752-1,82,NA
267770-1,160,81475
267783-1,172,NA
267786-1,184,NA
267795-1,136,NA
267798-1,131,NA
267834-1,113,NA
267874-1,153,NA
267888-1,81,NA
267901-1,172,NA
267907-1,138,NA
267915-1,145,NA
267935-1,177,NA
267961-1,154,NA
267977-1,187,NA
268037-1,118,NA
268075-1,136,NA
268103-1,142,NA
268104-1,117,NA
268107-1,182,NA
268134-1,149,NA
268153-1,153,NA
268160-1,69,NA
268193-1,179,NA
268210-1,111,NA
268219-1,117,NA
268243-1,142,562
268265-1,188,NA
268268-1,125,NA
268318-1,99,NA
268325-1,187,NA
268346-1,189,161528
268356-1,128,NA
268360-1,175,NA
268370-1,190,NA
268483-1,65,NA
268504-1,103,NA
268505-1,148,NA
268506-1,174,NA
268509-1,169,NA
268511-1,143,NA
268530-1,62,NA
268555-1,159,NA
268607-1,145,NA
268620-1,61,NA
268624-1,140,NA
268639-1,168,NA
268681-1,187,NA
268695-1,162,NA
268704-1,162,NA
268725-1,145,1747
268731-1,141,NA
268780-1,105,NA
268807-1,127,NA
268896-1,175,NA
268913-1,149,NA
268923-1,153,NA
268946-1,120,NA
268947-1,156,NA
269015-1,161,NA
269016-1,160,NA
269052-1,164,NA
269089-1,147,NA
269113-1,149,NA
269114-1,135,NA
269132-1,158,NA
269139-1,186,NA
269152-1,111,NA
269154-1,139,NA
269189-1,161,NA
269223-1,83,NA
269224-1,143,NA
269230-1,149,NA
269235-1,173,NA
269265-1,109,NA
269273-1,114,NA
269282-1,133,NA
269297-1,136,NA
269305-1,157,NA
269316-1,148,NA
269319-1,108,NA
269345-1,152,NA
269394-1,175,NA
269426-1,143,NA
269446-1,171,NA
269449-1,132,NA
269463-1,80,NA
269475-1,155,NA
269485-1,134,NA
269488-1,110,NA
269492-1,67,NA
269506-1,115,NA
269517-1,141,NA
269544-1,128,NA
269557-1,143,NA
269558-1,158,NA
269588-1,80,NA
269593-1,159,NA
269607-1,158,NA
269617-1,64,NA
269628-1,171,NA
269642-1,169,NA
269655-1,137,NA
269691-1,140,NA
269705-1,97,NA
269736-1,156,NA
269786-1,188,NA
269835-1,132,NA
269847-1,155,NA
269855-1,134,NA
269874-1,141,NA
269885-1,160,NA
269909-1,153,NA
269912-1,65,NA
269914-1,144,NA
269918-1,144,NA
269921-1,139,NA
269924-1,185,NA
269936-1,151,NA
269942-1,172,NA
269973-1,175,NA
269980-1,142,95486
269999-1,129,NA
270000-1,148,NA
270003-1,143,NA
270019-1,71,NA
270024-1,112,NA
270034-1,124,NA
270086-1,152,69823
270124-1,147,NA
270248-1,124,NA
270251-1,86,NA
270267-1,96,NA
270328-1,159,NA
270357-1,152,NA
270372-1,126,NA
270382-1,115,NA
270464-1,138,NA
270490-1,137,NA
270513-1,164,NA
270525-1,148,NA
270569-1,149,NA
270571-1,149,NA
270577-1,87,NA
270580-1,140,NA
270619-1,131,NA
270645-1,68,NA
270716-1,120,NA
270725-1,85,NA
270749-1,140,NA
270819-1,121,NA
270840-1,130,NA
270848-1,168,NA
270861-1,122,NA
270874-1,76,NA
270879-1,162,NA
270897-1,146,NA
270933-1,171,NA
270935-1,172,NA
270948-1,176,NA
270961-1,153,NA
270963-1,109,NA
270981-1,109,NA
271032-1,185,NA
271048-1,102,NA
271072-1,183,NA
271118-1,139,NA
271131-1,100,NA
271161-1,151,NA
271177-1,175,NA
271232-1,143,NA
